DRG Code,DRG Definition,HRR State,HHR Region,Hospital Referral Region (HRR) Description,Total Discharges,Average Covered Charges,Average Total Payments,Average Medicare Payments,Row,Column,Region,Divison,State,Region Rank,Divison Rank
292,HEART FAILURE & SHOCK W CC,TX,Amarillo,TX - Amarillo,17,14655.29,8554.24,7894.94,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,107,49847.75,6879.84,5707.43,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Abilene,TX - Abilene,85,32793.93,5754.71,4606.95,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Amarillo,TX - Amarillo,115,25144.3,5492.27,4472.43,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,32,11681.06,5916.09,4999.16,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,San Antonio,TX - San Antonio,131,22976.93,6923.19,5411.92,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,28,22308.71,5948.79,4461.29,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Austin,TX - Austin,32,22556.0,6287.91,5240.81,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,93,25954.6,6492.68,5422.06,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,71,16810.13,20947.99,18905.48,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,40,27229.25,6463.5,5311.43,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Bryan,TX - Bryan,43,44539.19,5684.81,4838.19,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,108,26032.53,6073.55,5217.26,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,35,27476.29,7203.11,6507.34,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,San Angelo,TX - San Angelo,27,45188.85,5957.07,4896.78,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Beaumont,TX - Beaumont,91,23662.09,6420.29,5434.89,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,30,22363.73,6561.87,5688.2,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,17,25585.06,6490.47,5754.47,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,92,18800.0,6415.1,5414.23,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,251,44950.8,8450.81,5844.47,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,37,10165.86,6326.49,5744.0,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,71,21681.89,5354.61,4400.54,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,San Antonio,TX - San Antonio,398,40771.11,7210.6,5702.79,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,31,42021.52,5801.61,4832.97,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,22,31745.68,6247.55,5335.18,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Waco,TX - Waco,13,19087.23,6948.15,4716.85,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,55,52917.71,6871.4,5363.44,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Abilene,TX - Abilene,19,11001.21,5928.16,5073.58,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,13,19753.46,6047.46,5101.92,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,67,38602.55,7035.46,5872.18,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Austin,TX - Austin,173,30361.21,6954.39,5917.9,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,56,36954.88,5922.2,5100.7,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Beaumont,TX - Beaumont,11,10132.09,6372.27,5546.09,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,136,38881.24,6847.11,5824.59,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,19,15904.32,6684.68,5670.68,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,65,23895.28,5796.42,5010.77,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Tyler,TX - Tyler,29,43654.97,5954.59,4847.17,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,41,42500.63,5266.1,4368.76,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Wichita Falls,TX - Wichita Falls,18,18751.61,6139.33,5724.22,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Abilene,TX - Abilene,14,11739.71,6113.07,5123.07,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,54,34506.26,5785.54,4919.57,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Beaumont,TX - Beaumont,55,40218.82,6155.56,5475.49,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,33,30094.91,6462.55,5558.18,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Lubbock,TX - Lubbock,11,23250.91,6778.82,6320.64,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Abilene,TX - Abilene,19,44319.79,5501.16,4520.32,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,46,23041.24,5385.67,4423.33,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,24,19663.33,6399.83,5567.17,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,San Angelo,TX - San Angelo,75,23943.85,5590.23,4755.71,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Tyler,TX - Tyler,16,32812.19,6024.88,5265.0,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Abilene,TX - Abilene,26,27474.96,5519.58,4562.19,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,30,52561.93,5934.2,5110.57,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Victoria,TX - Victoria,19,13136.32,6419.42,4980.89,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,San Antonio,TX - San Antonio,43,14363.65,5569.37,4557.09,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Corpus Christi,TX - Corpus Christi,13,19605.54,7019.92,6341.46,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,95,21102.03,6162.82,5311.15,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,157,59396.54,6712.35,5724.75,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,51,60896.51,5909.59,4975.65,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,92,41488.14,7208.37,6315.97,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,53,37066.96,6219.83,5039.74,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,San Antonio,TX - San Antonio,40,38235.85,7269.55,6474.0,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,48,53952.96,8368.23,6418.69,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,90,69492.7,7506.94,5778.09,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,65,60752.48,6261.92,5290.65,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Lubbock,TX - Lubbock,26,40977.65,6272.08,5453.31,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,22,26207.64,4905.82,3880.86,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,29,56774.41,7380.48,6316.1,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Odessa,TX - Odessa,33,35497.21,9076.0,8355.55,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Harlingen,TX - Harlingen,45,56391.84,7158.36,6495.16,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,El Paso,TX - El Paso,36,46453.42,6210.47,5514.14,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,44,47238.45,7103.23,5619.18,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,48,37078.44,5562.17,4396.35,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,44,49794.66,6910.11,5495.89,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,58,57586.34,7947.4,6144.45,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,76,29650.04,6210.75,5217.26,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,55,49812.02,6606.4,5252.89,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,81,21164.79,6901.44,5753.8,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Lubbock,TX - Lubbock,62,25030.23,8449.31,6839.73,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,35,46428.46,6219.97,5429.03,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Tyler,TX - Tyler,24,32465.71,7328.96,4674.46,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,San Antonio,TX - San Antonio,37,33784.43,8550.65,7643.08,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Longview,TX - Longview,73,41355.82,5304.32,4472.01,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,29,39176.72,6125.0,4417.55,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,McAllen,TX - McAllen,96,44973.5,7205.96,6344.26,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Austin,TX - Austin,86,36743.76,5882.4,5158.55,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,14,49484.79,8554.57,7782.79,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Austin,TX - Austin,38,32809.74,6343.39,4911.89,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,104,28524.59,7035.47,5766.08,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,33,25181.64,6577.88,5213.85,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,15,31955.53,6429.0,5765.8,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,54,32013.3,6464.81,5501.41,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Tyler,TX - Tyler,44,27931.77,6101.32,5329.0,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,13,35976.0,6618.46,5849.85,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Waco,TX - Waco,37,13714.43,5565.19,4613.86,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,51,40696.78,6617.76,5566.84,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,130,53676.17,7390.06,5827.49,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Fort Worth,TX - Fort Worth,58,33308.1,6380.16,5484.93,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Corpus Christi,TX - Corpus Christi,78,54736.77,7340.35,6206.88,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,AR,Texarkana,AR - Texarkana,153,26979.07,5396.78,4516.41,5,6,South,South - West South Central,Arkansas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,11,26785.55,8999.0,7897.18,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Austin,TX - Austin,69,27936.29,7000.28,5695.35,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,97,36969.04,6118.76,5218.57,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,16,45974.69,5125.63,4264.88,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Corpus Christi,TX - Corpus Christi,30,38650.43,6115.2,5452.0,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,14,35418.29,7382.0,6314.57,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,23,29109.96,6279.22,5408.43,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,66,31425.77,6556.11,5857.18,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,43,20265.74,6283.05,5235.19,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,23,20058.43,6569.04,4926.96,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,32,19880.75,5909.38,4544.56,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Harlingen,TX - Harlingen,25,25162.16,5958.88,5255.04,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Houston,TX - Houston,61,23194.15,5993.52,5017.89,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Austin,TX - Austin,27,37094.63,6396.48,4785.96,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,McAllen,TX - McAllen,116,20922.18,8451.28,7581.59,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Lubbock,TX - Lubbock,84,18877.08,5069.29,4169.29,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,TX,Dallas,TX - Dallas,38,19207.82,5333.47,4453.45,7,5,South,South - West South Central,Texas,3,7
292,HEART FAILURE & SHOCK W CC,UT,Provo,UT - Provo,55,24484.73,8132.67,6056.56,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Ogden,UT - Ogden,41,18248.22,6770.15,5295.61,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Ogden,UT - Ogden,23,26450.26,6630.87,5420.7,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,13,16028.23,6719.15,5740.69,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,14,15077.64,6761.79,5784.36,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,65,21563.06,10429.66,7676.77,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,101,27779.02,8007.27,5675.21,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,17,18518.88,7016.71,5915.29,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,56,17395.29,7077.34,5230.21,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Provo,UT - Provo,12,13445.75,6231.75,5297.75,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Ogden,UT - Ogden,34,15800.5,6312.94,4911.06,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,21,24687.86,5808.76,5088.76,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,UT,Salt Lake City,UT - Salt Lake City,53,27598.42,6527.75,5144.7,3,3,West,Mountain,Utah,4,8
292,HEART FAILURE & SHOCK W CC,VT,Burlington,VT - Burlington,52,16597.33,9061.65,8086.23,2,12,Northeast,New England,Vermont,1,1
292,HEART FAILURE & SHOCK W CC,VT,Burlington,VT - Burlington,112,19615.27,9705.73,7680.79,2,12,Northeast,New England,Vermont,1,1
292,HEART FAILURE & SHOCK W CC,VT,Burlington,VT - Burlington,38,19805.63,8545.24,7239.5,2,12,Northeast,New England,Vermont,1,1
292,HEART FAILURE & SHOCK W CC,NH,Lebanon,NH - Lebanon,22,13429.73,8727.77,7995.23,1,11,Northeast,New England,New Hampshire,1,1
292,HEART FAILURE & SHOCK W CC,NY,Albany,NY - Albany,41,11684.15,6967.9,5828.22,2,10,Northeast,Mid-Atlantic,New York,1,2
292,HEART FAILURE & SHOCK W CC,VT,Burlington,VT - Burlington,19,12498.79,8888.26,7969.11,2,12,Northeast,New England,Vermont,1,1
292,HEART FAILURE & SHOCK W CC,TN,Kingsport,TN - Kingsport,30,20932.97,6455.73,4587.17,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,TN,Kingsport,TN - Kingsport,13,17324.46,5426.62,4564.46,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,VA,Charlottesville,VA - Charlottesville,158,13986.29,6994.28,5912.01,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Winchester,VA - Winchester,268,15298.63,6325.39,5299.26,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,207,24180.95,8719.9,5967.39,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Charlottesville,VA - Charlottesville,175,28743.99,11977.34,7952.94,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,59,16376.75,6298.36,5003.93,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,NC,Durham,NC - Durham,57,15476.75,6505.04,4411.39,5,9,South,South Atlantic,North Carolina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,51,14627.49,6502.37,5224.39,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Charlottesville,VA - Charlottesville,97,9508.43,6348.81,5289.46,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Charlottesville,VA - Charlottesville,40,14447.15,6425.88,5305.05,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,35,33211.2,5718.54,5022.83,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Lynchburg,VA - Lynchburg,306,12998.73,6391.85,4916.81,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,144,19612.09,6333.7,5189.63,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Arlington,VA - Arlington,68,19111.81,5796.07,5101.38,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Roanoke,VA - Roanoke,148,17158.67,7259.55,5810.76,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,113,35315.35,10927.36,7957.16,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Winchester,VA - Winchester,43,15754.35,8150.21,6455.35,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,53,11544.25,5531.92,4678.43,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,TN,Kingsport,TN - Kingsport,30,19571.33,6398.9,5317.3,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,VA,Arlington,VA - Arlington,118,19819.95,6459.97,5520.31,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Newport News,VA - Newport News,26,17642.58,5845.65,4954.31,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Roanoke,VA - Roanoke,42,16986.81,5680.55,4728.95,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Arlington,VA - Arlington,102,17247.59,6086.72,5088.59,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,143,19998.56,6150.67,4985.97,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Arlington,VA - Arlington,43,14247.72,6658.44,5288.77,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,121,19019.4,6076.93,4833.22,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Roanoke,VA - Roanoke,121,24886.08,5661.19,4551.32,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Arlington,VA - Arlington,88,13223.1,6687.97,5454.06,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Newport News,VA - Newport News,119,15930.1,7285.55,5606.28,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,TN,Kingsport,TN - Kingsport,67,19967.69,5348.42,4394.6,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,152,21664.09,5549.19,4377.5,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,124,18790.5,6122.75,4913.78,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,TN,Kingsport,TN - Kingsport,54,24730.59,6096.96,4018.7,5,8,South,South - East South Central,Tennessee,3,6
292,HEART FAILURE & SHOCK W CC,VA,Arlington,VA - Arlington,181,20099.4,8484.84,6198.41,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Newport News,VA - Newport News,56,20061.77,5317.54,4463.05,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,132,41017.02,6008.18,5141.05,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,78,21853.03,6383.72,4751.77,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,NC,Durham,NC - Durham,94,20225.6,6855.53,5104.37,5,9,South,South Atlantic,North Carolina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Charlottesville,VA - Charlottesville,133,10761.98,5425.29,4070.73,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,NC,Durham,NC - Durham,60,17541.15,5845.87,4754.05,5,9,South,South Atlantic,North Carolina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,30,11363.73,6665.0,4948.07,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Lynchburg,VA - Lynchburg,33,11340.88,5783.3,4928.27,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Roanoke,VA - Roanoke,22,17844.95,6233.82,5288.14,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,57,10531.86,6080.02,4871.46,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Norfolk,VA - Norfolk,30,26182.5,6682.27,6014.67,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Newport News,VA - Newport News,108,20865.81,6007.01,4716.67,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,15,15519.87,6689.33,5709.07,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,32,37574.97,5480.06,4657.31,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Richmond,VA - Richmond,57,17195.47,5705.26,4734.42,6,10,South,South Atlantic,Virginina,3,5
292,HEART FAILURE & SHOCK W CC,VA,Arlington,VA - Arlington,76,17391.18,6290.76,5278.16,6,10,South,South Atlantic,Virginina,3,5
